no_of_accidents,accident_severity,number_of_vehicles,number_of_casualties,first_road_class,first_road_number,road_type,speed_limit,junction_detail,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,trunk_road_flag,year,hour,day_1,day_2,day_3,day_4,day_5,day_6,day_7,location,month
1.0,3.0,2.0,3.0,6.0,0.0,6.0,30.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2018.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,503.0,2.0
1.0,2.0,1.0,1.0,4.0,4148.0,6.0,30.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,9.0
1.0,3.0,2.0,1.0,4.0,4148.0,6.0,30.0,6.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,503.0,1.0
1.0,3.0,1.0,1.0,4.0,4148.0,6.0,30.0,6.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,503.0,8.0
2.0,3.0,3.0,4.0,4.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,503.0,9.0
1.0,3.0,2.0,2.0,6.0,0.0,6.0,30.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2020.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,503.0,1.0
1.0,2.0,2.0,1.0,6.0,0.0,6.0,30.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,503.0,5.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,20.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,503.0,6.0
1.0,2.0,1.0,1.0,4.0,4148.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,503.0,8.0
1.0,2.0,2.0,2.0,6.0,0.0,6.0,30.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,2017.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,504.0,0.0
1.0,3.0,2.0,2.0,6.0,0.0,1.0,30.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2018.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,504.0,6.0
1.0,3.0,1.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2019.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,504.0,6.0
1.0,3.0,1.0,2.0,4.0,4148.0,3.0,30.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0,2.0,2017.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,11.0
1.0,3.0,2.0,1.0,4.0,4148.0,3.0,30.0,3.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,2.0,2018.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,505.0,4.0
1.0,3.0,2.0,1.0,4.0,4148.0,6.0,30.0,6.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,505.0,6.0
1.0,2.0,1.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2019.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,505.0,2.0
1.0,3.0,2.0,1.0,4.0,4148.0,3.0,40.0,8.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,505.0,10.0
1.0,1.0,1.0,1.0,4.0,4148.0,3.0,30.0,3.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,3.0
1.0,2.0,2.0,1.0,4.0,4148.0,3.0,40.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,505.0,9.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,7.0
1.0,3.0,1.0,1.0,4.0,4148.0,6.0,30.0,6.0,0.0,8.0,4.0,4.0,2.0,0.0,0.0,1.0,2.0,2019.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,506.0,0.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,506.0,4.0
1.0,2.0,1.0,1.0,6.0,0.0,6.0,30.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,506.0,5.0
1.0,2.0,1.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,506.0,1.0
1.0,3.0,1.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,506.0,9.0
1.0,3.0,1.0,1.0,6.0,0.0,6.0,20.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,506.0,11.0
2.0,2.0,3.0,2.0,6.0,0.0,6.0,60.0,0.0,0.0,0.0,6.0,7.0,2.0,0.0,0.0,2.0,2.0,2017.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,507.0,0.0
2.0,2.0,4.0,2.0,3.0,0.0,3.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2017.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,507.0,1.0
2.0,3.0,3.0,2.0,1.0,0.0,3.0,60.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2017.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,507.0,3.0
4.0,3.0,13.0,4.0,3.0,0.0,3.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2017.0,13.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,507.0,4.0
2.0,3.0,4.0,4.0,1.0,6.0,3.0,70.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2017.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,507.0,5.0
1.0,3.0,3.0,2.0,1.0,6.0,3.0,70.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2017.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,6.0
3.0,3.0,5.0,6.0,3.0,38.0,3.0,30.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2017.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,507.0,7.0
2.0,3.0,3.0,2.0,1.0,6.0,3.0,50.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2017.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,507.0,9.0
1.0,2.0,2.0,6.0,3.0,4097.0,3.0,40.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,2018.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,507.0,2.0
1.0,3.0,2.0,1.0,3.0,4097.0,6.0,40.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,507.0,5.0
1.0,3.0,2.0,1.0,3.0,38.0,1.0,30.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2018.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,507.0,8.0
5.0,3.0,12.0,6.0,1.0,6.0,3.0,70.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2018.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,507.0,9.0
1.0,3.0,3.0,3.0,1.0,6.0,3.0,70.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2018.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,507.0,11.0
1.0,3.0,2.0,1.0,3.0,38.0,1.0,30.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,2019.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,507.0,0.0
1.0,3.0,2.0,2.0,3.0,38.0,1.0,40.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2019.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,507.0,4.0
1.0,3.0,3.0,1.0,1.0,6.0,3.0,70.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,1.0,2019.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,507.0,6.0
3.0,2.0,5.0,7.0,3.0,38.0,3.0,30.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2019.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,507.0,9.0
2.0,3.0,4.0,4.0,3.0,38.0,3.0,30.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2019.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,507.0,10.0
1.0,2.0,2.0,1.0,1.0,6.0,3.0,70.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,2019.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,11.0
1.0,3.0,1.0,1.0,3.0,4097.0,6.0,30.0,6.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2020.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,507.0,0.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,2020.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,507.0,1.0
1.0,3.0,2.0,4.0,1.0,6.0,3.0,70.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2020.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,507.0,6.0
1.0,3.0,2.0,1.0,3.0,4097.0,3.0,30.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2020.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,507.0,7.0
2.0,2.0,4.0,2.0,6.0,0.0,1.0,30.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,507.0,10.0
1.0,3.0,2.0,1.0,4.0,4148.0,3.0,40.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,1.0,2.0,2018.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,508.0,9.0
1.0,2.0,2.0,1.0,4.0,4148.0,3.0,40.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,508.0,11.0
1.0,3.0,2.0,1.0,4.0,4148.0,3.0,40.0,6.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,508.0,8.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,509.0,0.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,20.0,8.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,2.0,2017.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,509.0,1.0
1.0,3.0,2.0,2.0,6.0,0.0,1.0,30.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2017.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,2.0
1.0,2.0,2.0,1.0,6.0,0.0,1.0,30.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,2.0,2017.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,7.0
1.0,3.0,2.0,1.0,3.0,38.0,3.0,70.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2017.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,509.0,10.0
1.0,2.0,2.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,1.0,2.0,2017.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,509.0,11.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2018.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,509.0,5.0
1.0,2.0,1.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,509.0,6.0
1.0,3.0,3.0,1.0,6.0,0.0,6.0,30.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,509.0,10.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2017.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510.0,4.0
1.0,3.0,2.0,1.0,4.0,4148.0,6.0,30.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2017.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,510.0,7.0
1.0,3.0,2.0,4.0,3.0,453.0,6.0,30.0,6.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,2017.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,510.0,8.0
1.0,3.0,2.0,1.0,4.0,4148.0,6.0,30.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2017.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,510.0,9.0
1.0,3.0,3.0,1.0,4.0,4148.0,6.0,30.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,510.0,0.0
1.0,3.0,2.0,1.0,4.0,4148.0,6.0,30.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,6.0
1.0,3.0,2.0,1.0,4.0,4148.0,6.0,30.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2019.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,510.0,10.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,6.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,2017.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,511.0,1.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2017.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,511.0,9.0
1.0,3.0,2.0,2.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,511.0,5.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,3.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,2.0,2020.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,511.0,0.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2017.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,7.0
1.0,2.0,1.0,1.0,6.0,0.0,6.0,30.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,6.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,512.0,6.0
1.0,3.0,1.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2017.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,513.0,4.0
1.0,2.0,1.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2017.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,513.0,10.0
1.0,3.0,2.0,3.0,6.0,0.0,6.0,30.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,513.0,3.0
1.0,2.0,1.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,513.0,4.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,513.0,5.0
1.0,3.0,3.0,4.0,6.0,0.0,6.0,30.0,6.0,0.0,5.0,4.0,8.0,4.0,0.0,0.0,1.0,2.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,513.0,11.0
1.0,3.0,2.0,1.0,4.0,4148.0,6.0,30.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2019.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,513.0,3.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,513.0,4.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2020.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,513.0,1.0
1.0,3.0,1.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,513.0,5.0
1.0,3.0,2.0,3.0,6.0,0.0,6.0,30.0,6.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,2.0,2020.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,513.0,8.0
1.0,3.0,1.0,1.0,6.0,0.0,6.0,30.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2017.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,514.0,1.0
1.0,3.0,1.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,1.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,8.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2020.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,514.0,1.0
2.0,3.0,4.0,4.0,6.0,0.0,6.0,30.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,514.0,10.0
1.0,2.0,1.0,1.0,6.0,0.0,7.0,30.0,5.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2017.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,515.0,3.0
1.0,2.0,1.0,1.0,3.0,5127.0,6.0,30.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2017.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,515.0,6.0
1.0,3.0,2.0,1.0,3.0,5127.0,1.0,30.0,1.0,0.0,4.0,1.0,9.0,1.0,0.0,0.0,1.0,2.0,2017.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,7.0
1.0,3.0,2.0,1.0,3.0,5127.0,2.0,30.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,515.0,9.0
2.0,3.0,4.0,2.0,3.0,0.0,6.0,30.0,3.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,2017.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,515.0,11.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,3.0
1.0,2.0,1.0,1.0,6.0,0.0,7.0,30.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,515.0,4.0
2.0,2.0,2.0,2.0,3.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,515.0,7.0
2.0,2.0,3.0,2.0,3.0,0.0,1.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,515.0,3.0
1.0,3.0,2.0,2.0,3.0,5127.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,515.0,6.0
1.0,3.0,1.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,515.0,7.0
2.0,2.0,2.0,2.0,3.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,515.0,9.0
1.0,3.0,2.0,1.0,6.0,0.0,6.0,30.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,515.0,10.0
1.0,3.0,4.0,3.0,6.0,0.0,6.0,30.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2020.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,515.0,5.0
1.0,3.0,2.0,1.0,3.0,5127.0,2.0,30.0,9.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,515.0,8.0
2.0,2.0,5.0,4.0,3.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2020.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,515.0,9.0
1.0,3.0,4.0,1.0,3.0,38.0,3.0,70.0,5.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,2017.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0
1.0,3.0,1.0,1.0,3.0,4097.0,6.0,40.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2017.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,516.0,2.0
1.0,3.0,2.0,2.0,3.0,453.0,6.0,60.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2017.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,516.0,4.0
1.0,3.0,1.0,1.0,6.0,0.0,6.0,30.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,2.0,2.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,516.0,5.0
1.0,2.0,2.0,1.0,6.0,0.0,1.0,30.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,3.0
2.0,3.0,4.0,2.0,1.0,6.0,3.0,40.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,2.0,1.0,2018.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,516.0,5.0
1.0,2.0,2.0,1.0,6.0,0.0,1.0,30.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2018.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,516.0,6.0
1.0,3.0,2.0,2.0,4.0,4148.0,6.0,30.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,2019.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,516.0,0.0
1.0,3.0,1.0,1.0,3.0,38.0,3.0,60.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2019.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,6.0
1.0,3.0,2.0,3.0,4.0,4148.0,6.0,30.0,3.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,2019.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,516.0,8.0
